"GEOID","NAME","total_workers","total_workers_moe_90","avg_commute_minutes","avg_commute_se","avg_commute_moe_90","avg_commute_rse","reliability"
"260937311002","Block Group 2; Census Tract 7311; Livingston County; Michigan",261,117,33.0057471264368,12.3708203417661,20.3499994622052,0.374808068860752,"Low reliability"
"260992404004","Block Group 4; Census Tract 2404; Macomb County; Michigan",268,225,33.0055970149254,20.9383152510413,34.443528587963,0.634386805412817,"Low reliability"
"260490133032","Block Group 2; Census Tract 133.03; Genesee County; Michigan",925,284,33.0048648648649,9.95533779331313,16.3765306700001,0.30163243612947,"Low reliability"
"260937408001","Block Group 1; Census Tract 7408; Livingston County; Michigan",219,125,33.0045662100457,15.8482208398874,26.0703232816148,0.48018267348303,"Low reliability"
"260992683002","Block Group 2; Census Tract 2683; Macomb County; Michigan",477,172,33.0041928721174,10.5570888926787,17.3664112284565,0.31987114284493,"Low reliability"
"261450127001","Block Group 1; Census Tract 127; Saginaw County; Michigan",281,110,32.9982206405694,10.9696438105008,18.0450640682739,0.332431373496979,"Low reliability"
"261653803001","Block Group 1; Census Tract 3803; Wexford County; Michigan",577,81,32.9974003466205,4.00200709901067,6.58330167787256,0.121282496711004,"Moderate reliability"
"261476350003","Block Group 3; Census Tract 6350; St. Clair County; Michigan",816,224,32.9908088235294,9.18982698135411,15.1172653843275,0.278557189382996,"Moderate reliability"
"260172805001","Block Group 1; Census Tract 2805; Bay County; Michigan",503,202,32.9840954274354,11.5631947573678,19.0214553758701,0.350568800129951,"Low reliability"
"260399601002","Block Group 2; Census Tract 9601; Crawford County; Michigan",225,74,32.9755555555556,11.0377476062908,18.1570948123483,0.33472514474229,"Low reliability"
"261550305004","Block Group 4; Census Tract 305; Shiawassee County; Michigan",560,259,32.9660714285714,17.7378658677158,29.1787893523924,0.538064291529214,"Low reliability"
"260910618004","Block Group 4; Census Tract 618; Lenawee County; Michigan",483,95,32.9658385093168,6.11227484758634,10.0546921242795,0.185412388216938,"Moderate reliability"
"261614310003","Block Group 3; Census Tract 4310; Washtenaw County; Michigan",723,170,32.9654218533887,7.27641351055622,11.969700224865,0.220728663595374,"Moderate reliability"
"261476430004","Block Group 4; Census Tract 6430; St. Clair County; Michigan",168,89,32.9613095238095,16.1634201631824,26.588826168435,0.490375546259981,"Low reliability"
"261158315004","Block Group 4; Census Tract 8315; Monroe County; Michigan",113,90,32.9557522123894,23.9545899360521,39.4053004448057,0.726871284310926,"Low reliability"
"261239710003","Block Group 3; Census Tract 9710; Newaygo County; Michigan",655,130,32.9549618320611,5.98462044540492,9.84470063269109,0.181599981086388,"Moderate reliability"
"260590512003","Block Group 3; Census Tract 512; Hillsdale County; Michigan",432,91,32.9490740740741,6.77333719265491,11.1421396819173,0.205569879670291,"Moderate reliability"
"260992509002","Block Group 2; Census Tract 2509; Macomb County; Michigan",264,112,32.9488636363636,13.4644280428825,22.1489841305418,0.408646203750186,"Low reliability"
"261251371024","Block Group 4; Census Tract 1371.02; Oakland County; Michigan",641,227,32.9453978159126,10.6389734924247,17.5011113950386,0.322927455660775,"Low reliability"
"260490121002","Block Group 2; Census Tract 121; Genesee County; Michigan",126,108,32.9444444444444,25.3869187315655,41.7614813134252,0.770597870435376,"Low reliability"
"261476332002","Block Group 2; Census Tract 6332; St. Clair County; Michigan",541,177,32.9408502772643,10.0614053772827,16.55101184563,0.305438544925085,"Low reliability"
"260490107003","Block Group 3; Census Tract 107; Genesee County; Michigan",370,159,32.9405405405405,12.8445801690774,21.1293343781324,0.389932282782955,"Low reliability"
"260992511002","Block Group 2; Census Tract 2511; Macomb County; Michigan",500,166,32.936,10.6173690320155,17.4655720576654,0.322363645616209,"Low reliability"
"261239710001","Block Group 1; Census Tract 9710; Newaygo County; Michigan",670,133,32.9335820895522,5.8692409875165,9.65490142446464,0.178214473346901,"Moderate reliability"
"260490009004","Block Group 4; Census Tract 9; Genesee County; Michigan",192,116,32.9322916666667,18.4407053539118,30.334960307185,0.559958157196121,"Low reliability"
"261635701001","Block Group 1; Census Tract 5701; Wayne County; Michigan",472,155,32.9258474576271,11.0776852906881,18.222792303182,0.336443437179384,"Low reliability"
"260250028003","Block Group 3; Census Tract 28; Calhoun County; Michigan",412,108,32.9174757281553,7.28065448382752,11.9766766258963,0.221179003637881,"Moderate reliability"
"261139601021","Block Group 1; Census Tract 9601.02; Missaukee County; Michigan",481,95,32.9168399168399,5.46399276448007,8.98826809756972,0.165993843220799,"Moderate reliability"
"260992145001","Block Group 1; Census Tract 2145; Macomb County; Michigan",1002,266,32.9116766467066,7.8694112478198,12.9451815026636,0.239106969003576,"Moderate reliability"
"260992242022","Block Group 2; Census Tract 2242.02; Macomb County; Michigan",861,326,32.9036004645761,11.3027098374777,18.5929576826509,0.343509818922285,"Low reliability"
"260992218001","Block Group 1; Census Tract 2218; Macomb County; Michigan",2482,338,32.9014907332796,4.20482281962785,6.91693353828781,0.127800373962226,"Moderate reliability"
"261635441002","Block Group 2; Census Tract 5441; Wayne County; Michigan",438,147,32.8995433789954,11.4901719389496,18.9013328395721,0.349250194952111,"Low reliability"
"260490132024","Block Group 4; Census Tract 132.02; Genesee County; Michigan",185,112,32.8864864864865,19.1722457750663,31.5383442999841,0.582982489872989,"Low reliability"
"261158305002","Block Group 2; Census Tract 8305; Monroe County; Michigan",364,138,32.885989010989,10.0331427688955,16.504519854833,0.305088673645875,"Low reliability"
"260992254022","Block Group 2; Census Tract 2254.02; Macomb County; Michigan",744,147,32.885752688172,7.35683866090247,12.1019995971846,0.223708994307085,"Moderate reliability"
"260937306001","Block Group 1; Census Tract 7306; Livingston County; Michigan",606,235,32.8844884488449,10.9266533091,17.9743446934695,0.332273780876888,"Low reliability"
"261635057003","Block Group 3; Census Tract 5057; Wayne County; Michigan",297,157,32.8838383838384,15.0424568832781,24.7448415729924,0.457442245874529,"Low reliability"
"261635031002","Block Group 2; Census Tract 5031; Wayne County; Michigan",307,155,32.8811074918567,13.6363020855018,22.4317169306505,0.414715413368573,"Low reliability"
"260937126012","Block Group 2; Census Tract 7126.01; Livingston County; Michigan",411,138,32.8771289537713,9.44812264125803,15.5421617448695,0.287376755267867,"Moderate reliability"
"260799502011","Block Group 1; Census Tract 9502.01; Kalkaska County; Michigan",453,116,32.8752759381898,8.20612961818276,13.4990832219106,0.249614014909303,"Moderate reliability"
"261059501001","Block Group 1; Census Tract 9501; Mason County; Michigan",302,63,32.8675496688742,6.06887352208168,9.98329694382437,0.184646363456445,"Moderate reliability"
"261614660002","Block Group 2; Census Tract 4660; Washtenaw County; Michigan",733,182,32.8669849931787,6.8522812346129,11.2720026309382,0.208485239398595,"Moderate reliability"
"261251218001","Block Group 1; Census Tract 1218; Oakland County; Michigan",682,156,32.8636363636364,6.83202065346809,11.238673974955,0.207889978390454,"Moderate reliability"
"261635358005","Block Group 5; Census Tract 5358; Wayne County; Michigan",168,118,32.8571428571429,20.4671384013819,33.6684426702733,0.622912907868146,"Low reliability"
"261635132001","Block Group 1; Census Tract 5132; Wayne County; Michigan",235,151,32.8510638297872,16.8725871931532,27.7554059327371,0.51360854797811,"Low reliability"
"260270017011","Block Group 1; Census Tract 17.01; Cass County; Michigan",556,128,32.8489208633094,6.65038309005207,10.9398801831356,0.202453624511002,"Moderate reliability"
"260992240012","Block Group 2; Census Tract 2240.01; Macomb County; Michigan",1183,351,32.8478444632291,8.69393739717451,14.3015270183521,0.264672995724477,"Moderate reliability"
"261635362001","Block Group 1; Census Tract 5362; Wayne County; Michigan",227,162,32.8458149779736,21.0514720472532,34.6296715177315,0.640917939206877,"Low reliability"
"260910623001","Block Group 1; Census Tract 623; Lenawee County; Michigan",506,194,32.8409090909091,10.6619564985327,17.5389184400863,0.324654730751169,"Low reliability"
"261251281002","Block Group 2; Census Tract 1281; Oakland County; Michigan",534,124,32.8333333333333,6.98887450806558,11.4966985657679,0.212859122073063,"Moderate reliability"
"260937240031","Block Group 1; Census Tract 7240.03; Livingston County; Michigan",1240,188,32.8314516129032,5.09951763019432,8.38870650166966,0.155324159599149,"Moderate reliability"
"261210039001","Block Group 1; Census Tract 39; Muskegon County; Michigan",375,90,32.8266666666667,8.18285036188506,13.4607888453009,0.249274482998123,"Moderate reliability"
"260992405003","Block Group 3; Census Tract 2405; Macomb County; Michigan",531,226,32.8210922787194,14.0033576863419,23.0355233940324,0.426657271714916,"Low reliability"
"261635721003","Block Group 3; Census Tract 5721; Wayne County; Michigan",344,228,32.8095930232558,17.8524212901775,29.367233022342,0.544121997414704,"Low reliability"
"261251217001","Block Group 1; Census Tract 1217; Oakland County; Michigan",356,114,32.8047752808989,9.52261558099804,15.6647026307418,0.290281384324639,"Moderate reliability"
"260992425002","Block Group 2; Census Tract 2425; Macomb County; Michigan",231,123,32.8008658008658,18.4511026650196,30.3520638839572,0.562518769383598,"Low reliability"
"261450127004","Block Group 4; Census Tract 127; Saginaw County; Michigan",338,167,32.7988165680473,12.9211618080232,21.2553111741981,0.39395207388705,"Low reliability"
"261112912004","Block Group 4; Census Tract 2912; Midland County; Michigan",1035,269,32.7961352657005,9.25433256681542,15.2233770724114,0.282177533780755,"Moderate reliability"
"260992518002","Block Group 2; Census Tract 2518; Macomb County; Michigan",311,185,32.7942122186495,15.5311753661264,25.5487834772779,0.473595013125337,"Low reliability"
"261179706001","Block Group 1; Census Tract 9706; Montcalm County; Michigan",554,216,32.7924187725632,10.0095593197998,16.4657250810706,0.305240043109433,"Low reliability"
"261635353001","Block Group 1; Census Tract 5353; Wayne County; Michigan",566,271,32.7906360424028,13.9444533299018,22.9386257276885,0.425257177441442,"Low reliability"
"261635513003","Block Group 3; Census Tract 5513; Wayne County; Michigan",652,239,32.7898773006135,10.3336801763023,16.9989038900173,0.315148485661121,"Low reliability"
"260937436002","Block Group 2; Census Tract 7436; Livingston County; Michigan",655,135,32.7824427480916,6.75523790293319,11.1123663503251,0.206062676745663,"Moderate reliability"
"261251443012","Block Group 2; Census Tract 1443.01; Oakland County; Michigan",811,180,32.7811344019729,6.88147100411207,11.3200198017644,0.209921686044456,"Moderate reliability"
"260250025001","Block Group 1; Census Tract 25; Calhoun County; Michigan",355,185,32.7802816901408,14.3778631719331,23.6515849178299,0.438613167142412,"Low reliability"
"261635523001","Block Group 1; Census Tract 5523; Wayne County; Michigan",597,305,32.7772194304858,13.6291864292122,22.4200116760541,0.41581277076041,"Low reliability"
"260490131132","Block Group 2; Census Tract 131.13; Genesee County; Michigan",1226,332,32.7765089722675,7.80969974157992,12.846956074899,0.238271249332495,"Moderate reliability"
"260810108033","Block Group 3; Census Tract 108.03; Kent County; Michigan",897,278,32.7686733556299,8.51495303994234,14.0070977507052,0.259850404913613,"Moderate reliability"
"261251673003","Block Group 3; Census Tract 1673; Oakland County; Michigan",419,220,32.7684964200477,14.6539740248879,24.1057872709406,0.447197022318137,"Low reliability"
"261476410003","Block Group 3; Census Tract 6410; St. Clair County; Michigan",294,114,32.765306122449,11.4481994301058,18.832288062524,0.349400044892671,"Low reliability"
"260910621004","Block Group 4; Census Tract 621; Lenawee County; Michigan",466,89,32.7596566523605,5.35569790732936,8.8101230575568,0.16348455553619,"Moderate reliability"
"260570007001","Block Group 1; Census Tract 7; Gratiot County; Michigan",261,66,32.7586206896552,7.95972918846074,13.0937545150179,0.242981206805644,"Moderate reliability"
"261635721004","Block Group 4; Census Tract 5721; Wayne County; Michigan",794,289,32.7537783375315,13.7226791565259,22.573807212485,0.418964768434104,"Low reliability"
"260490119021","Block Group 1; Census Tract 119.02; Genesee County; Michigan",375,217,32.7413333333333,15.1648950169062,24.9462523028107,0.463172799424973,"Low reliability"
"260570009003","Block Group 3; Census Tract 9; Gratiot County; Michigan",405,94,32.7395061728395,6.27111733710992,10.3159880195458,0.191545874394171,"Moderate reliability"
"261239703001","Block Group 1; Census Tract 9703; Newaygo County; Michigan",640,141,32.7359375,6.59925470535629,10.8557739903111,0.201590521284331,"Moderate reliability"
"260150108002","Block Group 2; Census Tract 108; Barry County; Michigan",713,130,32.7356241234222,5.06099097493646,8.32533015377047,0.154601939338476,"Moderate reliability"
"261251561001","Block Group 1; Census Tract 1561; Oakland County; Michigan",902,315,32.7172949002217,9.75706878263307,16.0503781474314,0.298223579070009,"Moderate reliability"
"261210023004","Block Group 4; Census Tract 23; Muskegon County; Michigan",174,108,32.7126436781609,17.7096593318792,29.1323896009413,0.541370471494551,"Low reliability"
"260992234011","Block Group 1; Census Tract 2234.01; Macomb County; Michigan",1384,353,32.7059248554913,7.75021010965241,12.7490956303782,0.236966547923538,"Moderate reliability"
"261635643001","Block Group 1; Census Tract 5643; Wayne County; Michigan",592,165,32.7018581081081,8.55323009289433,14.0700635028112,0.26155180738105,"Moderate reliability"
"260992600002","Block Group 2; Census Tract 2600; Macomb County; Michigan",690,212,32.6905797101449,9.25212398661006,15.2197439579735,0.283021104815062,"Moderate reliability"
"260510001021","Block Group 1; Census Tract 1.02; Gladwin County; Michigan",223,87,32.6860986547085,12.5634746797798,20.6669158482378,0.384367520042653,"Low reliability"
"261251302001","Block Group 1; Census Tract 1302; Oakland County; Michigan",993,308,32.6827794561934,8.79760377542638,14.4720582105764,0.269181627811623,"Moderate reliability"
"260479708004","Block Group 4; Census Tract 9708; Emmet County; Michigan",381,160,32.6640419947507,14.0544122821654,23.119508204162,0.430271681760145,"Low reliability"
"261635432002","Block Group 2; Census Tract 5432; Wayne County; Michigan",177,104,32.6610169491525,18.7691730116347,30.875289604139,0.574665909541487,"Low reliability"
"260992562001","Block Group 1; Census Tract 2562; Macomb County; Michigan",556,144,32.6438848920863,9.38570757740808,15.4394889648363,0.287518094382308,"Moderate reliability"
"261251331022","Block Group 2; Census Tract 1331.02; Oakland County; Michigan",375,135,32.6333333333333,12.2027408716555,20.0735087338733,0.373934858171262,"Low reliability"
"260770033021","Block Group 1; Census Tract 33.02; Kalamazoo County; Michigan",313,151,32.6261980830671,15.6253139056174,25.7036413747406,0.478919237412675,"Low reliability"
"261635786002","Block Group 2; Census Tract 5786; Wayne County; Michigan",537,199,32.6256983240223,11.6685207122552,19.1947165716598,0.357648151968096,"Low reliability"
"261635033002","Block Group 2; Census Tract 5033; Wayne County; Michigan",514,237,32.6235408560311,13.2114386623559,21.7328165995754,0.404966423499473,"Low reliability"
"261635702003","Block Group 3; Census Tract 5702; Wayne County; Michigan",349,148,32.6232091690544,13.8076255620674,22.7135440496009,0.423245471974137,"Low reliability"
"260119701003","Block Group 3; Census Tract 9701; Arenac County; Michigan",298,73,32.6174496644295,6.77562559671455,11.1459041065954,0.207730085166763,"Moderate reliability"
"261251972002","Block Group 2; Census Tract 1972; Oakland County; Michigan",607,120,32.6153212520593,6.7538465709918,11.1100776092815,0.207075886783282,"Moderate reliability"
"261635042001","Block Group 1; Census Tract 5042; Wayne County; Michigan",614,188,32.6123778501629,9.23921325723771,15.198505808156,0.283303882338392,"Moderate reliability"
"261158328004","Block Group 4; Census Tract 8328; Monroe County; Michigan",523,171,32.6108986615679,10.0677175749934,16.5613954108642,0.308722481998274,"Low reliability"
"261251392014","Block Group 4; Census Tract 1392.01; Oakland County; Michigan",544,213,32.609375,11.3474160551189,18.6664994106706,0.347980176103311,"Low reliability"
"260910619005","Block Group 5; Census Tract 619; Lenawee County; Michigan",437,130,32.604118993135,8.06075672190854,13.2599448075395,0.247231238593068,"Moderate reliability"
"260750067021","Block Group 1; Census Tract 67.02; Jackson County; Michigan",622,168,32.6028938906752,7.77367205305328,12.7876905272726,0.238435032151444,"Moderate reliability"
"261251374005","Block Group 5; Census Tract 1374; Oakland County; Michigan",613,236,32.6027732463295,10.4989420648824,17.2707596967316,0.322026043169945,"Low reliability"
"261635008002","Block Group 2; Census Tract 5008; Wayne County; Michigan",342,219,32.6023391812866,18.4734456620838,30.3888181141279,0.56662945438858,"Low reliability"
"260910619002","Block Group 2; Census Tract 619; Lenawee County; Michigan",330,85,32.5939393939394,6.93330628153916,11.4052888331319,0.212717652743392,"Moderate reliability"
"260190001021","Block Group 1; Census Tract 1.02; Benzie County; Michigan",958,159,32.5636743215031,4.71074680991185,7.74917850230499,0.144662631231426,"Moderate reliability"
"260992512002","Block Group 2; Census Tract 2512; Macomb County; Michigan",254,107,32.5570866141732,13.0830820915939,21.521670040672,0.401850517112867,"Low reliability"
"260610010003","Block Group 3; Census Tract 10; Houghton County; Michigan",182,52,32.5549450549451,8.5424935914769,14.0524019579795,0.262402334793046,"Moderate reliability"
"260750067024","Block Group 4; Census Tract 67.02; Jackson County; Michigan",728,331,32.5487637362637,12.1637464027301,20.009362832491,0.37370839953525,"Low reliability"
"260937449002","Block Group 2; Census Tract 7449; Livingston County; Michigan",831,224,32.5481347773767,7.66773879648415,12.6134303202164,0.235581511780324,"Moderate reliability"
"261635353002","Block Group 2; Census Tract 5353; Wayne County; Michigan",249,182,32.5421686746988,19.6080588494916,32.2552568074137,0.602543089414218,"Low reliability"
"261158303003","Block Group 3; Census Tract 8303; Monroe County; Michigan",256,128,32.541015625,12.9215412772115,21.2559354010129,0.397084756853267,"Low reliability"
"261635207003","Block Group 3; Census Tract 5207; Wayne County; Michigan",74,87,32.5405405405405,36.0400715522461,59.2859177034449,1.10754372710391,"Low reliability"
"260490101102","Block Group 2; Census Tract 101.10; Genesee County; Michigan",585,173,32.5393162393162,10.1437746185968,16.6865092475917,0.311739021926354,"Low reliability"
"261635074001","Block Group 1; Census Tract 5074; Wayne County; Michigan",229,121,32.5349344978166,16.7099712631899,27.4879027279474,0.513600888433057,"Low reliability"
"260937438003","Block Group 3; Census Tract 7438; Livingston County; Michigan",528,133,32.530303030303,7.72733140803218,12.7114601662129,0.23754255842111,"Moderate reliability"
"260490117142","Block Group 2; Census Tract 117.14; Genesee County; Michigan",876,203,32.5154109589041,6.88947077128767,11.3331794187682,0.211883244532729,"Moderate reliability"
"261251842001","Block Group 1; Census Tract 1842; Oakland County; Michigan",438,186,32.513698630137,13.4807819871955,22.1758863689366,0.414618531731734,"Low reliability"
"260937442004","Block Group 4; Census Tract 7442; Livingston County; Michigan",267,104,32.5093632958801,10.4501026861172,17.1904189186627,0.321449011197383,"Low reliability"
"260490115051","Block Group 1; Census Tract 115.05; Genesee County; Michigan",335,196,32.5089552238806,19.6824602742716,32.3776471511768,0.605447334087599,"Low reliability"
"261112917001","Block Group 1; Census Tract 2917; Midland County; Michigan",356,87,32.5084269662921,6.82759502573867,11.2313938173401,0.210025389195798,"Moderate reliability"
"260450211003","Block Group 3; Census Tract 211; Eaton County; Michigan",597,129,32.5050251256281,6.1599371613955,10.1330966304956,0.189507226577677,"Moderate reliability"
"260490115082","Block Group 2; Census Tract 115.08; Genesee County; Michigan",635,326,32.4952755905512,14.7392494146008,24.2460652870183,0.453581302104316,"Low reliability"
"261635613011","Block Group 1; Census Tract 5613.01; Wayne County; Michigan",300,84,32.4916666666667,9.05928557065138,14.9025247637215,0.27881874031243,"Moderate reliability"
"261635818002","Block Group 2; Census Tract 5818; Wayne County; Michigan",268,139,32.4850746268657,15.00422587491,24.6819515642269,0.461880603546505,"Low reliability"
"260210007002","Block Group 2; Census Tract 7; Berrien County; Michigan",249,116,32.4779116465863,16.4373179544313,27.0393880350394,0.506107601168961,"Low reliability"
"261635777002","Block Group 2; Census Tract 5777; Wayne County; Michigan",506,131,32.4772727272727,8.15553106830987,13.4158486073697,0.251115022397225,"Moderate reliability"
"261251753004","Block Group 4; Census Tract 1753; Oakland County; Michigan",705,405,32.4716312056738,15.6546492342551,25.7518979903497,0.482102335269187,"Low reliability"
"260490132051","Block Group 1; Census Tract 132.05; Genesee County; Michigan",615,167,32.4707317073171,9.46079229610603,15.5630033270944,0.291363692736684,"Moderate reliability"
"261635403002","Block Group 2; Census Tract 5403; Wayne County; Michigan",376,167,32.469414893617,13.7888065243516,22.6825867325583,0.424670619089666,"Low reliability"
"261251302002","Block Group 2; Census Tract 1302; Oakland County; Michigan",753,322,32.4667994687915,10.8950279546906,17.922320985466,0.335574437054178,"Low reliability"
"261635373002","Block Group 2; Census Tract 5373; Wayne County; Michigan",97,76,32.4639175257732,24.0497051406009,39.5617649562885,0.740813400647281,"Low reliability"
"260910605002","Block Group 2; Census Tract 605; Lenawee County; Michigan",473,117,32.453488372093,6.85375433098539,11.274425874471,0.211186984043262,"Moderate reliability"
"261251245002","Block Group 2; Census Tract 1245; Oakland County; Michigan",457,241,32.4507658643326,13.8872629341666,22.8445475267041,0.427948695948358,"Low reliability"
"261299502001","Block Group 1; Census Tract 9502; Ogemaw County; Michigan",283,62,32.4505300353357,6.40015445455609,10.5282540777448,0.197228040577054,"Moderate reliability"
"260555503002","Block Group 2; Census Tract 5503; Grand Traverse County; Michigan",952,166,32.4495798319328,6.17026318372132,10.1500829372216,0.190149247407183,"Moderate reliability"
"260992152013","Block Group 3; Census Tract 2152.01; Macomb County; Michigan",480,177,32.440625,10.4298525540737,17.1571074514512,0.321505906685635,"Low reliability"
"260992414001","Block Group 1; Census Tract 2414; Macomb County; Michigan",612,182,32.4387254901961,9.28002006724119,15.2656330106118,0.286078442571546,"Moderate reliability"
"260992273002","Block Group 2; Census Tract 2273; Macomb County; Michigan",222,144,32.4324324324324,17.6333236494975,29.0068174034234,0.543694145859506,"Low reliability"
"260750063011","Block Group 1; Census Tract 63.01; Jackson County; Michigan",365,135,32.4287671232877,9.8746646603609,16.2438233662937,0.304503240065199,"Low reliability"
"260992453004","Block Group 4; Census Tract 2453; Macomb County; Michigan",291,130,32.426116838488,16.5660887119838,27.2512159312133,0.510887220770165,"Low reliability"
"260350010003","Block Group 3; Census Tract 10; Clare County; Michigan",249,112,32.425702811245,12.8276136964525,21.1014245306643,0.395600174686235,"Low reliability"
"260873410001","Block Group 1; Census Tract 3410; Lapeer County; Michigan",369,157,32.4214092140921,10.988172697831,18.075544087932,0.338917183558294,"Low reliability"
"260670303001","Block Group 1; Census Tract 303; Ionia County; Michigan",490,144,32.4132653061224,8.90722706939601,14.6523885291564,0.274801905493722,"Moderate reliability"
"260490134011","Block Group 1; Census Tract 134.01; Genesee County; Michigan",1102,246,32.4029038112523,7.00771487583862,11.5276909707545,0.216268113396834,"Moderate reliability"
"260810102001","Block Group 1; Census Tract 102; Kent County; Michigan",1122,295,32.400623885918,7.59831805142542,12.4992331945948,0.234511473549984,"Moderate reliability"
"261251280002","Block Group 2; Census Tract 1280; Oakland County; Michigan",675,161,32.4,6.62248943477402,10.8939951202033,0.204397822060926,"Moderate reliability"
"260873421001","Block Group 1; Census Tract 3421; Lapeer County; Michigan",336,129,32.3988095238095,11.073351287203,18.215662867449,0.341782659608692,"Low reliability"
"261251325002","Block Group 2; Census Tract 1325; Oakland County; Michigan",504,165,32.3918650793651,10.3995853870579,17.1073179617103,0.321055467524865,"Low reliability"
"261635765003","Block Group 3; Census Tract 5765; Wayne County; Michigan",944,409,32.3861228813559,15.6488526845086,25.7423626660167,0.483196236296546,"Low reliability"
"260799503004","Block Group 4; Census Tract 9503; Kalkaska County; Michigan",563,129,32.3809946714032,6.56180332696522,10.7941664728578,0.202643661615503,"Moderate reliability"
"261251313003","Block Group 3; Census Tract 1313; Oakland County; Michigan",209,89,32.3803827751196,12.2587245393844,20.1656018672873,0.378584917433518,"Low reliability"
"261519702003","Block Group 3; Census Tract 9702; Sanilac County; Michigan",255,43,32.3764705882353,6.29725500475768,10.3589844828264,0.194500972167298,"Moderate reliability"
"261635803002","Block Group 2; Census Tract 5803; Wayne County; Michigan",465,156,32.3763440860215,10.5130338815586,17.2939407351638,0.324713434402174,"Low reliability"
"261319701002","Block Group 2; Census Tract 9701; Ontonagon County; Michigan",158,35,32.370253164557,7.08308843733616,11.651680479418,0.218814737139332,"Moderate reliability"
"260510001012","Block Group 2; Census Tract 1.01; Gladwin County; Michigan",343,119,32.3615160349854,9.69420077051866,15.9469602675032,0.299559537323234,"Moderate reliability"
"261251330031","Block Group 1; Census Tract 1330.03; Oakland County; Michigan",478,142,32.347280334728,8.7793807210856,14.4420812861858,0.271410165869805,"Moderate reliability"
"260992244002","Block Group 2; Census Tract 2244; Macomb County; Michigan",657,295,32.3462709284627,11.9040701155467,19.5821953400743,0.368019860523454,"Low reliability"
"261210003004","Block Group 4; Census Tract 3; Muskegon County; Michigan",338,248,32.344674556213,19.9852445374844,32.8757272641619,0.617883617989457,"Low reliability"
"260873400001","Block Group 1; Census Tract 3400; Lapeer County; Michigan",459,179,32.3409586056645,10.5212570854587,17.3074679055795,0.32532298172559,"Low reliability"
"260050309012","Block Group 2; Census Tract 309.01; Allegan County; Michigan",268,104,32.3358208955224,11.7667440943952,19.3562940352802,0.363891924451641,"Low reliability"
"261450103044","Block Group 4; Census Tract 103.04; Saginaw County; Michigan",375,224,32.3293333333333,19.8529498384747,32.6581024842909,0.614084727135564,"Low reliability"
"261251455012","Block Group 2; Census Tract 1455.01; Oakland County; Michigan",427,133,32.327868852459,10.4302132297296,17.1577007629052,0.322638441690418,"Low reliability"
"260370110011","Block Group 1; Census Tract 110.01; Clinton County; Michigan",827,239,32.3276904474002,8.26846794674647,13.6016297723979,0.255770450419276,"Moderate reliability"
"261251510003","Block Group 3; Census Tract 1510; Oakland County; Michigan",195,111,32.3205128205128,16.0165425504807,26.3472124955408,0.495553478356802,"Low reliability"
"261239711001","Block Group 1; Census Tract 9711; Newaygo County; Michigan",872,208,32.3170871559633,6.31993216797155,10.3962884163132,0.195560080568875,"Moderate reliability"
"260992212004","Block Group 4; Census Tract 2212; Macomb County; Michigan",603,245,32.3142620232172,11.7944087801457,19.4018024433397,0.364990813396005,"Low reliability"
"261251937001","Block Group 1; Census Tract 1937; Oakland County; Michigan",260,107,32.2961538461538,10.9890217450064,18.0769407705356,0.340257908026875,"Low reliability"
"260490126032","Block Group 2; Census Tract 126.03; Genesee County; Michigan",732,221,32.2916666666667,8.45694920327142,13.9116814393815,0.261892620488405,"Moderate reliability"
"261158338002","Block Group 2; Census Tract 8338; Monroe County; Michigan",306,168,32.2875816993464,15.3331632678392,25.2230535755955,0.474893518214453,"Low reliability"
"260910617024","Block Group 4; Census Tract 617.02; Lenawee County; Michigan",853,220,32.2749120750293,7.48264954348895,12.3089584990393,0.231841051219414,"Moderate reliability"
"260172861012","Block Group 2; Census Tract 2861.01; Bay County; Michigan",473,128,32.2748414376321,7.39672111851202,12.1676062399523,0.229179162128664,"Moderate reliability"
"261251565002","Block Group 2; Census Tract 1565; Oakland County; Michigan",763,197,32.2706422018349,7.8668417543399,12.9409546858891,0.24377704370236,"Moderate reliability"
"261390205031","Block Group 1; Census Tract 205.03; Ottawa County; Michigan",984,279,32.2662601626016,8.91855000922811,14.6710147651802,0.276404825482849,"Moderate reliability"
"261635006002","Block Group 2; Census Tract 5006; Wayne County; Michigan",65,68,32.2615384615385,32.3390153311218,53.1976802196954,1.00240152433139,"Low reliability"
"261635352002","Block Group 2; Census Tract 5352; Wayne County; Michigan",386,145,32.2603626943005,12.4029338277527,20.4028261466531,0.384463558121866,"Low reliability"
"260750002003","Block Group 3; Census Tract 2; Jackson County; Michigan",107,78,32.2570093457944,22.8841111675302,37.6443628705872,0.709430651868964,"Low reliability"
"260992280002","Block Group 2; Census Tract 2280; Macomb County; Michigan",497,163,32.2474849094567,9.32464084370648,15.3390341878972,0.289158700899864,"Moderate reliability"
"261635644023","Block Group 3; Census Tract 5644.02; Wayne County; Michigan",458,201,32.2467248908297,11.5124167027293,18.9379254759897,0.357010417079695,"Low reliability"
"261251582001","Block Group 1; Census Tract 1582; Oakland County; Michigan",520,134,32.2355769230769,9.34105900355395,15.3660420608462,0.289774835606148,"Moderate reliability"
"261059507001","Block Group 1; Census Tract 9507; Mason County; Michigan",270,72,32.2259259259259,7.42563827533996,12.2151749629342,0.230424357469462,"Moderate reliability"
