"GEOID","NAME","total_workers","total_workers_moe_90","avg_commute_minutes","avg_commute_se","avg_commute_moe_90","avg_commute_rse","reliability"
"26163533900","Census Tract 5339; Wayne County; Michigan",1625,356,30.4409230769231,8.4612526378068,13.9187605891922,0.277956506654727,"Moderate reliability"
"26091061900","Census Tract 619; Lenawee County; Michigan",2054,210,30.4245374878286,3.11184368247268,5.11898285766757,0.10228072271329,"High reliability"
"26023950200","Census Tract 9502; Branch County; Michigan",1356,179,30.4037610619469,4.20367232277816,6.91504097097008,0.138261589222902,"Moderate reliability"
"26141950500","Census Tract 9505; Presque Isle County; Michigan",1086,119,30.3922651933702,3.56839131850763,5.87000371894505,0.117411166815103,"High reliability"
"26159011801","Census Tract 118.01; Van Buren County; Michigan",952,178,30.3834033613445,6.19663259376559,10.1934606167444,0.203947942239061,"Moderate reliability"
"26163561200","Census Tract 5612; Wayne County; Michigan",2732,482,30.3717057101025,5.562910570305,9.15098788815172,0.183160953270221,"Moderate reliability"
"26095960200","Census Tract 9602; Luce County; Michigan",704,83,30.3657670454545,6.62435994638318,10.8970721118003,0.218152234931763,"Moderate reliability"
"26125157600","Census Tract 1576; Oakland County; Michigan",1603,379,30.3515283842795,6.17487830918232,10.1576748186049,0.203445382749838,"Moderate reliability"
"26093710100","Census Tract 7101; Livingston County; Michigan",1185,182,30.3493670886076,4.59851423113469,7.56455591021656,0.151519279387571,"Moderate reliability"
"26141950100","Census Tract 9501; Presque Isle County; Michigan",506,86,30.3418972332016,5.27688149729428,8.68047006304909,0.173914025768964,"Moderate reliability"
"26031960700","Census Tract 9607; Cheboygan County; Michigan",1288,175,30.3260869565217,3.97672662969449,6.54171530584744,0.131132204276664,"Moderate reliability"
"26161413402","Census Tract 4134.02; Washtenaw County; Michigan",2328,310,30.3223797250859,3.99957164778957,6.57929536061384,0.131901641099781,"Moderate reliability"
"26099231400","Census Tract 2314; Macomb County; Michigan",2023,277,30.3148788927336,4.38513758498787,7.21355132730505,0.144652980488699,"Moderate reliability"
"26099247601","Census Tract 2476.01; Macomb County; Michigan",869,173,30.3135788262371,6.51736288316578,10.7210619428077,0.214998134021868,"Moderate reliability"
"26041970300","Census Tract 9703; Delta County; Michigan",847,104,30.301652892562,3.48046907302943,5.72537162513341,0.114860700350896,"High reliability"
"26125166700","Census Tract 1667; Oakland County; Michigan",1100,427,30.2940909090909,9.68829376905026,15.9372432500877,0.319808037749795,"Low reliability"
"26049012007","Census Tract 120.07; Genesee County; Michigan",415,95,30.289156626506,6.64519723082901,10.9313494447137,0.219391953126017,"Moderate reliability"
"26035000900","Census Tract 9; Clare County; Michigan",565,165,30.2672566371681,9.00398647589116,14.811557752841,0.297482741294574,"Moderate reliability"
"26099242001","Census Tract 2420.01; Macomb County; Michigan",462,138,30.2619047619048,7.62916481333196,12.5499761179311,0.252104580771001,"Moderate reliability"
"26093740200","Census Tract 7402; Livingston County; Michigan",1542,283,30.2535667963684,5.14024799590791,8.45570795326852,0.169905519917901,"Moderate reliability"
"26099232100","Census Tract 2321; Macomb County; Michigan",2690,613,30.2405204460967,5.86826101396574,9.65328936797363,0.19405291071051,"Moderate reliability"
"26125133002","Census Tract 1330.02; Oakland County; Michigan",1906,375,30.2400314795383,5.57199616073634,9.16593368441128,0.184258940487763,"Moderate reliability"
"26067031200","Census Tract 312; Ionia County; Michigan",2254,239,30.2291481810115,3.36445752427147,5.53453262742656,0.111298456182925,"High reliability"
"26049011103","Census Tract 111.03; Genesee County; Michigan",1261,254,30.2168913560666,6.11360166044081,10.0568747314251,0.202323977949949,"Moderate reliability"
"26067030102","Census Tract 301.02; Ionia County; Michigan",1397,151,30.2079455977094,3.70512396253217,6.09492891836542,0.122653953760203,"Moderate reliability"
"26163503900","Census Tract 5039; Wayne County; Michigan",477,163,30.1981132075472,11.6197369626678,19.1144673035886,0.384783542031487,"Low reliability"
"26015010404","Census Tract 104.04; Barry County; Michigan",745,141,30.1879194630872,5.81514231762858,9.56590911249902,0.192631437378092,"Moderate reliability"
"26163563800","Census Tract 5638; Wayne County; Michigan",1015,176,30.1852216748768,4.97362100399005,8.18160655156363,0.164770067205754,"Moderate reliability"
"26099251200","Census Tract 2512; Macomb County; Michigan",1513,399,30.1850627891606,6.80947976730853,11.2015942172225,0.225591041995573,"Moderate reliability"
"26163539300","Census Tract 5393; Wayne County; Michigan",1601,542,30.1830106183635,8.84266528646739,14.5461843962389,0.292968299228821,"Moderate reliability"
"26049002400","Census Tract 24; Genesee County; Michigan",870,183,30.1775862068966,7.68014178350507,12.6338332338658,0.25449821370239,"Moderate reliability"
"26023950300","Census Tract 9503; Branch County; Michigan",1647,235,30.1754705525197,3.89096160853155,6.40063184603439,0.128944521403881,"Moderate reliability"
"26163594401","Census Tract 5944.01; Wayne County; Michigan",1027,253,30.166017526777,10.2343138740527,16.8354463228167,0.339266323934479,"Low reliability"
"26125134000","Census Tract 1340; Oakland County; Michigan",2076,407,30.1616088631985,5.09592176548907,8.38279130422953,0.168953910535815,"Moderate reliability"
"26015011402","Census Tract 114.02; Barry County; Michigan",1478,227,30.1610284167794,5.18636686972468,8.5315735006971,0.171955902764886,"Moderate reliability"
"26125136800","Census Tract 1368; Oakland County; Michigan",1911,588,30.1559392987964,8.72074350687099,14.3456230688028,0.28918825643143,"Moderate reliability"
"26075006404","Census Tract 64.04; Jackson County; Michigan",1317,287,30.123006833713,5.69132137937926,9.36222366907888,0.188936031877457,"Moderate reliability"
"26163537500","Census Tract 5375; Wayne County; Michigan",967,297,30.0842812823164,8.02215282127973,13.1964413910052,0.266655957175721,"Moderate reliability"
"26117971300","Census Tract 9713; Montcalm County; Michigan",2766,474,30.0820679681851,5.54168895596599,9.11607833256405,0.184219015854458,"Moderate reliability"
"26125154200","Census Tract 1542; Oakland County; Michigan",1189,191,30.0803195962994,5.83643438696769,9.60093456656186,0.194028336975705,"Moderate reliability"
"26125150600","Census Tract 1506; Oakland County; Michigan",803,156,30.0753424657534,5.50355552003673,9.05334883046043,0.182992281012381,"Moderate reliability"
"26163599100","Census Tract 5991; Wayne County; Michigan",2472,455,30.0669498381877,5.86384784584121,9.64602970640879,0.195026362081916,"Moderate reliability"
"26141950400","Census Tract 9504; Presque Isle County; Michigan",688,95,30.0588662790698,4.01123752687535,6.59848573170994,0.133446068445649,"Moderate reliability"
"26067030300","Census Tract 303; Ionia County; Michigan",1355,237,30.0479704797048,5.55517326409756,9.13826001944049,0.184876821143367,"Moderate reliability"
"26091060600","Census Tract 606; Lenawee County; Michigan",2061,380,30.0470645317807,5.88815097777328,9.68600835843704,0.195964267043305,"Moderate reliability"
"26163557400","Census Tract 5574; Wayne County; Michigan",1059,134,30.0354107648725,4.76837199317351,7.84397192877043,0.158758341295944,"Moderate reliability"
"26161420200","Census Tract 4202; Washtenaw County; Michigan",1696,341,30.0259433962264,5.41171439326483,8.90227017692064,0.180234616506503,"Moderate reliability"
"26163598000","Census Tract 5980; Wayne County; Michigan",1251,246,30.013589128697,5.75042445283923,9.45944822492053,0.191594028564249,"Moderate reliability"
"26111291700","Census Tract 2917; Midland County; Michigan",1842,283,30.0114006514658,4.04790336676936,6.6588010383356,0.134878855331654,"Moderate reliability"
"26037010600","Census Tract 106; Clinton County; Michigan",984,112,30.0091463414634,3.10632742573896,5.10990861534059,0.103512688778053,"High reliability"
"26163555100","Census Tract 5551; Wayne County; Michigan",2088,373,29.9954501915709,5.47936571446517,9.0135566002952,0.182673228088603,"Moderate reliability"
"26125168601","Census Tract 1686.01; Oakland County; Michigan",1086,230,29.9944751381215,5.97925178621619,9.83586918832564,0.199345104679523,"Moderate reliability"
"26163568200","Census Tract 5682; Wayne County; Michigan",1488,218,29.9936155913978,4.36968077207824,7.18812487006871,0.145687029920176,"Moderate reliability"
"26133970501","Census Tract 9705.01; Osceola County; Michigan",849,107,29.9805653710247,3.81089929284483,6.26892933672975,0.127112322455665,"Moderate reliability"
"26049010117","Census Tract 101.17; Genesee County; Michigan",1133,164,29.9801412180053,5.70131543501157,9.37866389059404,0.190169732475693,"Moderate reliability"
"26099255300","Census Tract 2553; Macomb County; Michigan",1501,220,29.9676882078614,5.17303256132184,8.50963856337443,0.172620341130111,"Moderate reliability"
"26099258700","Census Tract 2587; Macomb County; Michigan",1124,225,29.9599644128114,5.97091343057485,9.82215259329563,0.199296412649328,"Moderate reliability"
"26027001701","Census Tract 17.01; Cass County; Michigan",1243,181,29.9573612228479,4.43994795189468,7.30371438086674,0.148208913290681,"Moderate reliability"
"26115833700","Census Tract 8337; Monroe County; Michigan",1031,156,29.95101842871,4.37075534776547,7.1898925470742,0.145930107791454,"Moderate reliability"
"26049010305","Census Tract 103.05; Genesee County; Michigan",1407,284,29.9371002132196,6.42488635585201,10.5689380553766,0.214612848608995,"Moderate reliability"
"26099255700","Census Tract 2557; Macomb County; Michigan",844,144,29.936018957346,5.095859972971,8.38268965553729,0.1702250382802,"Moderate reliability"
"26025002800","Census Tract 28; Calhoun County; Michigan",1770,218,29.9347457627119,3.291163481346,5.41396392681416,0.109944594399917,"High reliability"
"26093730600","Census Tract 7306; Livingston County; Michigan",1889,263,29.9293276866067,4.22967559634828,6.95781635599292,0.141322105215249,"Moderate reliability"
"26049000700","Census Tract 7; Genesee County; Michigan",508,191,29.9251968503937,10.19826038779,16.7761383379146,0.34079175615033,"Low reliability"
"26161412600","Census Tract 4126; Washtenaw County; Michigan",1678,278,29.9138855780691,4.44293944518211,7.30863538732457,0.148524317698112,"Moderate reliability"
"26093742900","Census Tract 7429; Livingston County; Michigan",1092,216,29.9097985347985,5.53677186259379,9.10798971396679,0.18511565218843,"Moderate reliability"
"26099220004","Census Tract 2200.04; Macomb County; Michigan",1264,412,29.903085443038,7.63027274707116,12.5517986689321,0.255166737278866,"Moderate reliability"
"26099263600","Census Tract 2636; Macomb County; Michigan",1210,450,29.898347107438,9.08320018787022,14.9418643090465,0.3038027538857,"Low reliability"
"26049013401","Census Tract 134.01; Genesee County; Michigan",2616,380,29.8962155963303,4.19118023363406,6.89449148432803,0.140190995750931,"Moderate reliability"
"26045021302","Census Tract 213.02; Eaton County; Michigan",1207,238,29.8960231980116,5.61051925340077,9.22930417184426,0.18766774484487,"Moderate reliability"
"26159011300","Census Tract 113; Van Buren County; Michigan",1982,251,29.8907669021191,3.9158402332667,6.44155718372372,0.131005010546889,"Moderate reliability"
"26151970600","Census Tract 9706; Sanilac County; Michigan",664,127,29.8802710843373,5.40739851696565,8.8951705604085,0.180968857401033,"Moderate reliability"
"26099222104","Census Tract 2221.04; Macomb County; Michigan",1018,253,29.8718074656189,7.95165645278291,13.0804748648279,0.266192678897483,"Moderate reliability"
"26049012601","Census Tract 126.01; Genesee County; Michigan",1242,231,29.8667471819646,5.49103855125231,9.03275841681006,0.183851241576389,"Moderate reliability"
"26093744400","Census Tract 7444; Livingston County; Michigan",858,132,29.8601398601399,4.69350922908124,7.72082268183864,0.157183095962205,"Moderate reliability"
"26099224102","Census Tract 2241.02; Macomb County; Michigan",2080,383,29.859375,5.0493231518767,8.30613658483718,0.169103444123553,"Moderate reliability"
"26163503300","Census Tract 5033; Wayne County; Michigan",991,241,29.8491422805247,7.26573225148502,11.9521295536929,0.243415109995492,"Moderate reliability"
"26161423400","Census Tract 4234; Washtenaw County; Michigan",2325,327,29.8488172043011,4.94557499682861,8.13547086978306,0.165687469723791,"Moderate reliability"
"26037011001","Census Tract 110.01; Clinton County; Michigan",1508,241,29.8481432360743,4.53511379243219,7.46026218855095,0.151939561418048,"Moderate reliability"
"26103002600","Census Tract 26; Marquette County; Michigan",897,229,29.8478260869565,6.73107376103358,11.0726163369002,0.225513032052108,"Moderate reliability"
"26125133102","Census Tract 1331.02; Oakland County; Michigan",795,133,29.8465408805031,6.64993122707543,10.9391368685391,0.222804084858604,"Moderate reliability"
"26163500100","Census Tract 5001; Wayne County; Michigan",1544,246,29.8403497409326,5.90883328510995,9.72003075400587,0.198014880402178,"Moderate reliability"
"26077001511","Census Tract 15.11; Kalamazoo County; Michigan",697,173,29.838593974175,7.6040970055639,12.5087395741526,0.254840995931147,"Moderate reliability"
"26125145700","Census Tract 1457; Oakland County; Michigan",1258,203,29.837440381558,6.12691999362828,10.0787833895185,0.205343351013957,"Moderate reliability"
"26099256700","Census Tract 2567; Macomb County; Michigan",812,170,29.8337438423645,6.42947706590514,10.576489773414,0.21551023230196,"Moderate reliability"
"26129950100","Census Tract 9501; Ogemaw County; Michigan",559,100,29.8220035778175,5.08807722065808,8.36988702798254,0.170614868561103,"Moderate reliability"
"26163502600","Census Tract 5026; Wayne County; Michigan",1378,286,29.8124092888244,7.43681836796428,12.2335662153012,0.24945378603641,"Moderate reliability"
"26163576600","Census Tract 5766; Wayne County; Michigan",1965,315,29.80737913486,4.57759840009825,7.53014936816162,0.153572656602495,"Moderate reliability"
"26163578000","Census Tract 5780; Wayne County; Michigan",1103,279,29.7851314596555,7.01813210908694,11.544827319448,0.235625352823879,"Moderate reliability"
"26005031102","Census Tract 311.02; Allegan County; Michigan",1091,176,29.7685609532539,4.63528943152748,7.62505111486271,0.15571090046329,"Moderate reliability"
"26021010202","Census Tract 102.02; Berrien County; Michigan",1024,223,29.76806640625,7.20780172610613,11.8568338394446,0.242132009104656,"Moderate reliability"
"26057000700","Census Tract 7; Gratiot County; Michigan",1355,128,29.7671586715867,3.16876418362672,5.21261708206596,0.106451684508652,"High reliability"
"26123971200","Census Tract 9712; Newaygo County; Michigan",2091,277,29.760162601626,3.70214714360917,6.09003205123709,0.124399425942884,"Moderate reliability"
"26163568300","Census Tract 5683; Wayne County; Michigan",1909,348,29.7569408067051,5.37723263881752,8.84554769085482,0.180705156277552,"Moderate reliability"
"26163595000","Census Tract 5950; Wayne County; Michigan",1326,276,29.7443438914027,7.02985555556291,11.564112388901,0.236342599494851,"Moderate reliability"
"26027001702","Census Tract 17.02; Cass County; Michigan",842,175,29.7434679334917,4.83776096989472,7.95811679547681,0.162649526299766,"Moderate reliability"
"26051000200","Census Tract 2; Gladwin County; Michigan",320,65,29.7421875,5.73365069146947,9.43185538746728,0.192778378909402,"Moderate reliability"
"26151970200","Census Tract 9702; Sanilac County; Michigan",916,79,29.7390829694323,2.58680707106775,4.25529763190645,0.0869834175359958,"High reliability"
"26031960500","Census Tract 9605; Cheboygan County; Michigan",907,109,29.726019845645,4.25160697849497,6.99389347962423,0.143026446210149,"Moderate reliability"
"26125126300","Census Tract 1263; Oakland County; Michigan",2556,559,29.7255477308294,5.96465408167312,9.81185596435229,0.200657499592075,"Moderate reliability"
"26143971200","Census Tract 9712; Roscommon County; Michigan",938,224,29.7196162046908,7.06699909001327,11.6252135030718,0.237789042810648,"Moderate reliability"
"26155030700","Census Tract 307; Shiawassee County; Michigan",889,208,29.7170978627672,6.41521826322957,10.5530340430126,0.215876338021125,"Moderate reliability"
"26049012905","Census Tract 129.05; Genesee County; Michigan",1345,213,29.7144981412639,4.93473949364012,8.117646467038,0.16607177648366,"Moderate reliability"
"26163501500","Census Tract 5015; Wayne County; Michigan",1717,580,29.7090856144438,8.56785749230895,14.0941255748482,0.288391827453063,"Moderate reliability"
"26099225702","Census Tract 2257.02; Macomb County; Michigan",599,93,29.7078464106845,4.86584805283577,8.00432004691485,0.163789996271347,"Moderate reliability"
"26081010302","Census Tract 103.02; Kent County; Michigan",2574,337,29.6843434343434,4.30133232678232,7.07569167755692,0.144902390591731,"Moderate reliability"
"26147634600","Census Tract 6346; St. Clair County; Michigan",2569,303,29.683534449202,4.69736300903835,7.72716214986809,0.158248102734431,"Moderate reliability"
"26125142400","Census Tract 1424; Oakland County; Michigan",1319,394,29.683093252464,7.77432510419804,12.7887647964058,0.261910880987873,"Moderate reliability"
"26163559800","Census Tract 5598; Wayne County; Michigan",636,271,29.6800314465409,13.5518475875258,22.29278928148,0.456598154619046,"Low reliability"
"26099247400","Census Tract 2474; Macomb County; Michigan",1093,271,29.656450137237,6.27035176310286,10.3147286503042,0.211432984530732,"Moderate reliability"
"26125127400","Census Tract 1274; Oakland County; Michigan",878,159,29.6509111617312,5.18174892408915,8.52397698012666,0.174758505592804,"Moderate reliability"
"26099211000","Census Tract 2110; Macomb County; Michigan",2316,368,29.6394645941278,5.73355272538978,9.43169423326618,0.193443194872208,"Moderate reliability"
"26025003700","Census Tract 37; Calhoun County; Michigan",1865,270,29.6233243967828,3.53259133098972,5.81111273947809,0.11925033408382,"High reliability"
"26091062300","Census Tract 623; Lenawee County; Michigan",2251,315,29.6135051088405,4.06506666539753,6.68703466457894,0.13727070302745,"Moderate reliability"
"26091060800","Census Tract 608; Lenawee County; Michigan",1422,211,29.5995077355837,4.8841274766922,8.03438969915867,0.165007050803775,"Moderate reliability"
"26125191300","Census Tract 1913; Oakland County; Michigan",1512,211,29.5968915343915,4.23497742617335,6.96653786605517,0.143088588247597,"Moderate reliability"
"26157000700","Census Tract 7; Tuscola County; Michigan",1476,253,29.5911246612466,4.30720155137062,7.08534655200466,0.145557210166177,"Moderate reliability"
"26147650100","Census Tract 6501; St. Clair County; Michigan",1784,180,29.5790358744395,3.83655961381765,6.31114056473004,0.129705363964651,"Moderate reliability"
"26129950901","Census Tract 9509.01; Ogemaw County; Michigan",409,127,29.5721271393643,8.93367398947686,14.6958937126894,0.302097781041425,"Low reliability"
"26163556500","Census Tract 5565; Wayne County; Michigan",739,132,29.5703653585927,5.30888745564718,8.7331198645396,0.179534050096019,"Moderate reliability"
"26099256200","Census Tract 2562; Macomb County; Michigan",942,161,29.5690021231423,6.04238625935938,9.93972539664619,0.204348670076705,"Moderate reliability"
"26145012200","Census Tract 122; Saginaw County; Michigan",556,63,29.5467625899281,3.30025405300483,5.42891791719295,0.111695961375133,"High reliability"
"26099224300","Census Tract 2243; Macomb County; Michigan",2086,315,29.5237296260786,4.23037549056647,6.95896768198184,0.143287299543271,"Moderate reliability"
"26147633100","Census Tract 6331; St. Clair County; Michigan",1083,216,29.5198522622345,5.40667410732699,8.8939789065529,0.183153833538791,"Moderate reliability"
"26093742201","Census Tract 7422.01; Livingston County; Michigan",1113,344,29.5175202156334,8.06009184700127,13.2588510883171,0.273061279813485,"Moderate reliability"
"26163574203","Census Tract 5742.03; Wayne County; Michigan",928,250,29.5091594827586,8.81242939842522,14.4964463604095,0.298633697227943,"Moderate reliability"
"26163589300","Census Tract 5893; Wayne County; Michigan",1657,324,29.5033192516596,4.93367767765189,8.11589977973735,0.167224495507378,"Moderate reliability"
"26135970202","Census Tract 9702.02; Oscoda County; Michigan",489,95,29.4979550102249,5.4701417631623,8.99838320040199,0.185441389454495,"Moderate reliability"
"26005030403","Census Tract 304.03; Allegan County; Michigan",1772,225,29.4918171557562,4.30959139979203,7.0892778526579,0.146128377815162,"Moderate reliability"
"26099241900","Census Tract 2419; Macomb County; Michigan",1959,414,29.4910668708525,5.51545735788383,9.0729273537189,0.187021289600582,"Moderate reliability"
"26125183600","Census Tract 1836; Oakland County; Michigan",1484,233,29.4865229110512,6.30019054900038,10.3638134531056,0.213663393544416,"Moderate reliability"
"26163550100","Census Tract 5501; Wayne County; Michigan",1511,268,29.4818001323627,5.18720894380356,8.53295871255686,0.175946140348108,"Moderate reliability"
"26163570400","Census Tract 5704; Wayne County; Michigan",1694,375,29.4639905548996,6.44507401470609,10.6021467541915,0.218744097229366,"Moderate reliability"
"26099243501","Census Tract 2435.01; Macomb County; Michigan",1053,261,29.4567901234568,6.65472479558407,10.9470222887358,0.225914798173642,"Moderate reliability"
"26115832400","Census Tract 8324; Monroe County; Michigan",1996,418,29.4556613226453,6.48017504545351,10.659887949771,0.219997608421428,"Moderate reliability"
"26099221200","Census Tract 2212; Macomb County; Michigan",2868,540,29.4440376569038,4.85389906163112,7.9846639563832,0.164851679589298,"Moderate reliability"
"26163541200","Census Tract 5412; Wayne County; Michigan",497,169,29.443661971831,9.9763599232317,16.4111120737161,0.338828775197058,"Low reliability"
"26099241400","Census Tract 2414; Macomb County; Michigan",1271,228,29.4315499606609,5.38489508787553,8.85815241955526,0.182963353784396,"Moderate reliability"
"26155031800","Census Tract 318; Shiawassee County; Michigan",1794,231,29.4007803790412,4.1308911489438,6.79531594001255,0.140502772228745,"Moderate reliability"
"26049011712","Census Tract 117.12; Genesee County; Michigan",941,197,29.394261424017,7.02602398609751,11.5578094571304,0.239027063301437,"Moderate reliability"
"26011970400","Census Tract 9704; Arenac County; Michigan",908,110,29.3882158590308,4.4077297602708,7.25071545564547,0.149982897274668,"Moderate reliability"
"26091060701","Census Tract 607.01; Lenawee County; Michigan",1427,272,29.3875262789068,5.26597049342621,8.66252146168612,0.179190668974609,"Moderate reliability"
"26099218002","Census Tract 2180.02; Macomb County; Michigan",1005,224,29.3761194029851,6.22613035736225,10.2419844378609,0.211945297197069,"Moderate reliability"
"26125196800","Census Tract 1968; Oakland County; Michigan",1742,366,29.3705510907003,6.2080794688672,10.2122907262865,0.211370888128581,"Moderate reliability"
"26049000800","Census Tract 8; Genesee County; Michigan",186,96,29.3655913978495,13.6726184365409,22.4914573281097,0.465599968728781,"Low reliability"
"26099250100","Census Tract 2501; Macomb County; Michigan",787,100,29.3576874205845,4.25677454066885,7.00239411940026,0.14499692975422,"Moderate reliability"
"26125157900","Census Tract 1579; Oakland County; Michigan",1125,193,29.3364444444444,5.15109112714191,8.47354490414844,0.175586756496573,"Moderate reliability"
"26163543200","Census Tract 5432; Wayne County; Michigan",793,159,29.3348045397226,7.04967985449219,11.5967233606397,0.240317941950019,"Moderate reliability"
"26049013112","Census Tract 131.12; Genesee County; Michigan",1950,255,29.3294871794872,4.13544013777129,6.80279902663378,0.140999401471417,"Moderate reliability"
"26147637200","Census Tract 6372; St. Clair County; Michigan",1643,182,29.3174071819842,4.26787446917634,7.02065350179508,0.145574758459506,"Moderate reliability"
"26125156500","Census Tract 1565; Oakland County; Michigan",1365,293,29.3124542124542,5.38036871435751,8.8507065351181,0.183552311088012,"Moderate reliability"
"26163522400","Census Tract 5224; Wayne County; Michigan",178,90,29.311797752809,13.6029028156088,22.3767751316764,0.464076032808502,"Low reliability"
"26121003000","Census Tract 30; Muskegon County; Michigan",1849,221,29.3112493239589,3.14310106927703,5.17040125896071,0.1072319038516,"High reliability"
"26005030600","Census Tract 306; Allegan County; Michigan",2420,177,29.3045454545455,2.96701913614088,4.88074647895175,0.10124774467985,"High reliability"
"26021020600","Census Tract 206; Berrien County; Michigan",1425,239,29.2947368421053,7.3376874068517,12.070495784271,0.250478010654298,"Moderate reliability"
"26025003000","Census Tract 30; Calhoun County; Michigan",799,128,29.2897371714643,3.96575459260772,6.5236663048397,0.135397411366032,"Moderate reliability"
"26099260400","Census Tract 2604; Macomb County; Michigan",1336,209,29.2848053892216,4.65086266763697,7.65066908826282,0.158814873646002,"Moderate reliability"
"26161415400","Census Tract 4154; Washtenaw County; Michigan",1015,183,29.2817733990148,6.01199684650751,9.88973481250486,0.205315325837123,"Moderate reliability"
"26163565800","Census Tract 5658; Wayne County; Michigan",1313,254,29.2806549885758,5.34646900303585,8.79494150999396,0.182593900482139,"Moderate reliability"
"26159010202","Census Tract 102.02; Van Buren County; Michigan",957,111,29.2800417972832,3.91987103051285,6.44818784519364,0.133875185617958,"Moderate reliability"
"26125191200","Census Tract 1912; Oakland County; Michigan",1470,242,29.2598639455782,5.52294889322341,9.08525092935251,0.188755111899898,"Moderate reliability"
"26115831300","Census Tract 8313; Monroe County; Michigan",2331,526,29.2574002574003,6.44164180359868,10.5965007669198,0.220171366796999,"Moderate reliability"
"26111291400","Census Tract 2914; Midland County; Michigan",1562,171,29.2480793854033,3.03887157805798,4.99894374590537,0.103899867680699,"High reliability"
"26163567202","Census Tract 5672.02; Wayne County; Michigan",1424,352,29.2454353932584,6.31557531475153,10.3891213927663,0.215950804965871,"Moderate reliability"
"26139024402","Census Tract 244.02; Ottawa County; Michigan",3145,755,29.2438791732909,6.36299331619845,10.4671240051464,0.217583764400514,"Moderate reliability"
"26049012603","Census Tract 126.03; Genesee County; Michigan",1311,243,29.2376048817696,5.11606676851179,8.41592983420189,0.174982416966096,"Moderate reliability"
"26125157100","Census Tract 1571; Oakland County; Michigan",599,98,29.2353923205342,5.43202597724948,8.9356827325754,0.185803081336937,"Moderate reliability"
"26099226700","Census Tract 2267; Macomb County; Michigan",2000,466,29.2285,6.22907674962958,10.2468312531407,0.21311653863967,"Moderate reliability"
"26163566500","Census Tract 5665; Wayne County; Michigan",795,190,29.2188679245283,6.67077165871367,10.973419378584,0.228303563161452,"Moderate reliability"
"26125162500","Census Tract 1625; Oakland County; Michigan",1418,324,29.2143864598025,6.19915334588739,10.1976072539847,0.212195226294315,"Moderate reliability"
"26093742403","Census Tract 7424.03; Livingston County; Michigan",2397,389,29.2100542344597,4.76498095081908,7.83839366409739,0.16312811036132,"Moderate reliability"
"26035000800","Census Tract 8; Clare County; Michigan",1368,199,29.2083333333333,3.84316726167167,6.3220101454499,0.131577766448103,"Moderate reliability"
"26099256100","Census Tract 2561; Macomb County; Michigan",1067,308,29.2080599812559,7.23891749344431,11.9080192767159,0.247839722942566,"Moderate reliability"
"26139020503","Census Tract 205.03; Ottawa County; Michigan",1867,300,29.2072844134976,5.13732019956974,8.45089172829223,0.175891744225137,"Moderate reliability"
"26163519300","Census Tract 5193; Wayne County; Michigan",440,122,29.2011363636364,7.50352509926904,12.3432987882976,0.256960037644735,"Moderate reliability"
"26163565600","Census Tract 5656; Wayne County; Michigan",861,117,29.1968641114983,4.25405147162972,6.99791467083088,0.145702341709855,"Moderate reliability"
"26161412700","Census Tract 4127; Washtenaw County; Michigan",2279,445,29.1956998683633,5.87111929612062,9.65799124211843,0.201095343581149,"Moderate reliability"
"26015010100","Census Tract 101; Barry County; Michigan",2376,329,29.1944444444444,3.88863959595189,6.39681213534085,0.133197930974565,"Moderate reliability"
"26049010111","Census Tract 101.11; Genesee County; Michigan",614,179,29.1840390879479,7.39241128218375,12.1605165591923,0.253303227147766,"Moderate reliability"
"26159010101","Census Tract 101.01; Van Buren County; Michigan",1465,238,29.1798634812287,4.59137967008851,7.5528195572956,0.157347537730673,"Moderate reliability"
"26125192200","Census Tract 1922; Oakland County; Michigan",1980,301,29.1765151515152,4.31278763761452,7.09453566387589,0.147817092453228,"Moderate reliability"
"26011970100","Census Tract 9701; Arenac County; Michigan",772,100,29.1761658031088,3.59937041775911,5.92096433721373,0.123366807072901,"Moderate reliability"
"26091062200","Census Tract 622; Lenawee County; Michigan",1299,262,29.1666666666667,7.87604967453056,12.9561017146028,0.270035988841048,"Moderate reliability"
"26049012503","Census Tract 125.03; Genesee County; Michigan",1035,288,29.1657004830918,7.18926365588024,11.826338713923,0.246497205169067,"Moderate reliability"
"26145012100","Census Tract 121; Saginaw County; Michigan",1879,242,29.1636508781267,5.95135526360965,9.78997940863787,0.204067566453872,"Moderate reliability"
"26099240500","Census Tract 2405; Macomb County; Michigan",1239,265,29.1630347054076,7.47994214302944,12.3045048252834,0.256487098087994,"Moderate reliability"
"26099268200","Census Tract 2682; Macomb County; Michigan",1527,300,29.1581532416503,4.66484109055849,7.67366359396872,0.159984106397215,"Moderate reliability"
"26163585800","Census Tract 5858; Wayne County; Michigan",1820,382,29.1557692307692,6.05317285731841,9.95746935028878,0.207614925519792,"Moderate reliability"
"26163555300","Census Tract 5553; Wayne County; Michigan",1454,258,29.1461485557084,5.49574966262079,9.0405081950112,0.188558349385906,"Moderate reliability"
"26163558800","Census Tract 5588; Wayne County; Michigan",1319,225,29.1231993934799,4.79106472774756,7.88130147714474,0.164510247071968,"Moderate reliability"
"26091061800","Census Tract 618; Lenawee County; Michigan",1376,125,29.109011627907,2.99441593824595,4.92581421841459,0.102869035078305,"High reliability"
